Time	d18O	d18Ostd	d18O_lo	d18O_up
4600.0	2.9732218	0.084422398	3.1386897	2.8077539
4605.0	3.0312708	0.12505866	3.2763858	2.7861558
4610.0	3.1279493	0.14436689	3.4109084	2.8449902
4615.0	3.2218543	0.16378295	3.5428689	2.9008397
4620.0	3.1007577	0.12128476	3.3384758	2.8630396
4625.0	2.9926462	0.21205319	3.4082705	2.577022
4630.0	3.0470134	0.1412834	3.3239289	2.770098
4635.0	2.9785508	0.56494027	4.0858337	1.8712679
4640.0	2.9901074	0.11196292	3.2095547	2.7706601
4645.0	2.9484807	0.098544547	3.141628	2.7553334
4650.0	3.0686035	0.19119986	3.4433552	2.6938518
4655.0	3.1066766	0.12671179	3.3550317	2.8583215
4660.0	2.9943455	0.077895894	3.1470214	2.8416695
4665.0	3.0027271	0.18851838	3.3722232	2.6332311
4670.0	2.9842945	0.1208382	3.2211374	2.7474517
4675.0	2.9569177	0.20509461	3.3589032	2.5549323
4680.0	3.1035973	0.16527038	3.4275272	2.7796674
4685.0	3.190555	0.15122976	3.4869654	2.8941447
4690.0	3.171805	0.13999338	3.446192	2.8974179
4695.0	3.111814	0.13501703	3.3764474	2.8471807
4700.0	2.9515513	0.15875125	3.2627037	2.6403989
4705.0	3.0110453	0.11521913	3.2368748	2.7852158
4710.0	3.0352793	0.094211332	3.2199335	2.8506251
4715.0	2.9714504	0.1357333	3.2374876	2.7054131
4720.0	3.0131406	0.17902788	3.3640352	2.6622459
4725.0	3.1846422	0.14861701	3.4759315	2.8933528
4730.0	3.1715794	0.22272858	3.6081274	2.7350314
4735.0	3.1875882	0.22540898	3.6293898	2.7457866
4740.0	3.1075594	0.2242656	3.54712	2.6679988
4745.0	3.0178976	0.053440174	3.1226404	2.9131549
4750.0	2.972666	0.12982829	3.2271295	2.7182026
4755.0	2.9697186	0.094397883	3.1547384	2.7846987
4760.0	2.9281782	0.19354554	3.3075275	2.5488289
4765.0	3.0441931	0.11345786	3.2665705	2.8218157
4770.0	3.1928777	0.078469015	3.346677	3.0390784
4775.0	3.2233339	0.1554485	3.528013	2.9186549
4780.0	3.1661028	0.15547866	3.4708409	2.8613646
4785.0	3.1191305	0.2762696	3.6606189	2.5776421
4790.0	2.9725832	0.11813795	3.2041336	2.7410328
4795.0	3.0061408	0.10563758	3.2131905	2.7990912
4800.0	2.9568459	0.12190371	3.1957772	2.7179146
4805.0	3.0118145	0.14358191	3.2932351	2.730394
4810.0	3.1531371	0.24473936	3.6328263	2.673448
4815.0	3.1540464	0.12541382	3.3998575	2.9082354
4820.0	3.0505575	0.080111117	3.2075753	2.8935397
4825.0	2.9872584	0.18336402	3.3466519	2.6278649
4830.0	3.0318602	0.20177273	3.4273347	2.6363856
4835.0	3.0694895	0.22483063	3.5101575	2.6288214
4840.0	3.1504575	0.25544541	3.6511305	2.6497845
4845.0	3.2786441	0.18699405	3.6451525	2.9121358
4850.0	3.2307406	0.16543626	3.5549957	2.9064855
4855.0	3.0815849	0.23602471	3.5441933	2.6189764
4860.0	3.0548548	0.14785058	3.3446419	2.7650677
4865.0	2.9531876	0.14163754	3.2307972	2.675578
4870.0	2.9419514	0.096293439	3.1306865	2.7532162
4875.0	2.8982983	0.22315002	3.3356723	2.4609243
4880.0	2.9803119	0.0862567	3.1493751	2.8112488
4885.0	3.0856124	0.14817281	3.3760311	2.7951937
4890.0	3.3055662	0.22250297	3.7416721	2.8694604
4895.0	3.3513099	0.24284601	3.827288	2.8753317
4900.0	3.2296974	0.17416685	3.5710644	2.8883304
4905.0	3.1556599	0.16053358	3.4703057	2.8410141
4910.0	2.9767413	0.1056082	3.1837334	2.7697492
4915.0	2.8757745	0.2603154	3.3859927	2.3655564
4920.0	3.0045623	0.12517782	3.2499108	2.7592138
4925.0	2.982942	0.16631939	3.3089281	2.656956
4930.0	2.9805163	0.17989478	3.33311	2.6279225
4935.0	3.0632058	0.13210465	3.322131	2.8042807
4940.0	3.1288705	0.077453716	3.2806798	2.9770612
4945.0	3.1183205	0.15084554	3.4139778	2.8226633
4950.0	2.9586406	0.082229063	3.1198096	2.7974716
4955.0	2.9164925	0.21282762	3.3336347	2.4993504
4960.0	2.9834681	0.11964894	3.21798	2.7489561
4965.0	2.9203459	0.18090886	3.2749273	2.5657646
4970.0	2.9255633	0.16202549	3.2431332	2.6079933
4975.0	2.8569687	0.10830525	3.069247	2.6446904
4980.0	2.9512977	0.16238188	3.2695662	2.6330292
4985.0	2.9494973	0.1104516	3.1659825	2.7330122
4990.0	2.8279493	0.15257406	3.1269944	2.5289041
4995.0	2.9198803	0.098487291	3.1129154	2.7268452
5000.0	2.9642395	0.14610937	3.2506138	2.6778651
